firm_id,firm_name,n_trials,first_approval_date,n_approvals
2848,Chemlmmune Therapeutics LLC,1,NA,0
2850,Chemo Mouthpiece,2,2014-03-24,3
2851,ChemoCentryx,17,2021-10-07,1
2852,ChemomAb Ltd.,6,NA,0
2853,"ChemRar Research and Development Institute, LLC",2,NA,0
2854,"Chen Yi Enterprise, Co., Ltd.",1,NA,0
2855,"Chengdu Brilliant Pharmaceutical Co., Ltd.",1,NA,0
2856,"Chengdu CoenBiotech Co., Ltd",2,NA,0
2857,"Chengdu Easton Biopharmaceuticals Co,Ltd",2,NA,0
2858,"Chengdu JOYO pharma Co., Ltd.",1,NA,0
2860,"Chengdu Kanghong Biotech Co., Ltd.",21,NA,0
2862,"Chengdu Origen Biotechnology Co., Ltd.",2,NA,0
2863,"Chengdu SciMount Pharmatech Co., Ltd.",2,NA,0
2864,Chengdu Silara Meditech Inc.,2,NA,0
2865,"Chengdu Suncadia Medicine Co., Ltd.",6,NA,0
2866,"Chengdu Zenitar Biomedical Technology Co., Ltd",6,NA,0
2867,Chenland Nutritionals Inc.,2,NA,0
2868,CherryPharm,1,NA,0
2869,Chess Mobile Health,1,NA,0
2870,"Chesson Laboratory Associates, Inc",1,NA,0
2871,Chestnut Medical Technologies,1,NA,0
2872,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.",253,2020-02-07,4
2874,"Chiasma, Inc.",3,NA,0
2881,Chiesi Farmaceutici S.p.A.,174,1988-12-21,60
2882,Children's Heart Center,1,NA,0
2883,Chiltern Pesquisa Clinica Ltda,3,NA,0
2884,"Chimagen Biosciences, Ltd",1,NA,0
2885,Chimeric Therapeutics,3,NA,0
2887,Chimerix,38,2021-06-04,2
2888,China National Biotec Group Company Limited,35,NA,0
2890,"China Resources Sanjiu Medical & Pharmaceutical Co., Ltd.",5,NA,0
2891,"China Resources Zizhu Pharmaceutical Co., Ltd.",1,NA,0
2893,"Chinook Therapeutics, Inc.",8,NA,0
2894,"Chinook Therapeutics, Inc. (formerly Aduro)",2,NA,0
2895,"Chipscreen Biosciences, Ltd.",31,NA,0
2896,"ChiRhoClin, Inc.",3,2002-04-04,3
2897,Chiron Corporation,11,1992-05-05,1
2898,ChitogenX Inc,1,NA,0
2899,Cho Pharma Inc.,2,NA,0
2900,Chong Kun Dang Pharmaceutical,267,NA,0
2901,"Chongqing Claruvis Pharmaceutical Co., Ltd.",1,NA,0
2902,"Chongqing Fortune Pharmaceutical Co., Ltd.",1,NA,0
2903,Chongqing Jiachen Biotechnology Ltd.,3,NA,0
2904,"Chongqing Precision Biotech Co., Ltd",31,NA,0
2905,Chordate Medical,9,NA,0
2906,"Chordia Therapeutics, Inc.",1,NA,0
2907,Chorus Wellness Inc.,1,NA,0
2908,Chr Hansen,16,NA,0
2909,Chris Emerson,1,NA,0
2910,Chris Miller,1,NA,0
2911,"Chris Recknor, MD",1,NA,0
2912,Christchurch Clinical Studies Trust Ltd,2,NA,0
2913,Christian Casanova,1,NA,0
2914,"Christie Medical Holdings, Inc.",7,NA,0
2915,Chroma Therapeutics,8,NA,0
2916,"Chromaderm, Inc.",10,NA,0
2917,"ChromaDex, Inc.",1,NA,0
2918,Chromis LLC,1,NA,0
2919,"ChromoLogic, LLC",2,NA,0
2920,ChroniSense Medical Ltd.,4,NA,0
2921,Chronix Biomedical Corporation,1,NA,0
2922,"Chrono Therapeutics, Inc.",2,NA,0
2923,Chronolife,1,NA,0
2924,Chronomics Limited,1,NA,0
2926,ChronTech Pharma AB,1,NA,0
2927,"Chrysantis, Inc.",1,NA,0
2928,Chrysea Labs Lda,2,NA,0
2929,"Chuan An Biotechnology Co., Ltd.",1,NA,0
2932,Chugai Pharmaceutical,66,NA,0
2935,"MEI Pharma, Inc.",14,NA,0
2936,"Church & Dwight Company, Inc.",25,NA,0
2937,CHX Technologies Inc.,1,NA,0
2938,"Cianna Medical, Inc.",1,NA,0
2939,CIBA VISION,52,NA,0
2940,"Cibiem, Inc.",1,NA,0
2941,CicloMed LLC,4,NA,0
2942,CID - Carbostent & Implantable Devices,6,NA,0
2943,CID S.p.A.,7,NA,0
2944,Cidara Therapeutics Inc.,10,NA,0
2945,"Cidat, S.A. de C.V.",1,NA,0
2946,CIDELEC,1,NA,0
2947,Cierra,4,NA,0
2948,Cifarma Cientifica Farmaceutica Ltda,1,NA,0
2949,Cigdem Sahinbas YILMAZ,1,NA,0
2950,"Ciim Plus, d.o.o.",1,NA,0
2951,Ciliatech,5,NA,0
2952,Cinclus Pharma AG,6,NA,0
2954,"CinCor Pharma, Inc.",2,NA,0
2955,"CinDome Pharma, Inc.",3,NA,0
2956,Cindy Cisneros,4,NA,0
2957,Cinfa Biotech,2,NA,0
2958,Cingulate Therapeutics,5,NA,0
2959,Cinnagen,19,NA,0
2960,Cinogy GmbH,1,NA,0
2961,"CinPhloro Pharma, LLC",1,NA,0
2962,"Cionic, Inc.",3,NA,0
2963,Cipher Pharmaceuticals Inc.,1,2006-01-11,2
2964,Ciphergen Biosystems,1,NA,0
2965,"Cipherome, Inc.",7,NA,0
2967,Cipla Ltd.,7,2001-09-19,249
2971,Circassia Limited,35,NA,0
2972,Circius Pharma AB,1,NA,0
2973,"Cirius Therapeutics, Inc.",2,NA,0
2974,CIT Ortho,1,NA,0
2975,Citieffe S.r.l,1,NA,0
2976,"Citius Pharmaceuticals, Inc.",2,2011-06-13,1
2977,"Citizen Systems Japan Co., Ltd.",3,NA,0
2978,Citrine Medicine Limited,1,NA,0
2979,CivaTech Oncology,6,NA,0
2981,"CJ Bioscience, Inc.",1,NA,0
2982,CJ CheilJedang,1,NA,0
2983,CJshine Technology Company Ltd.,1,NA,0
2984,CK Regeon Inc.,1,NA,0
2985,CKD Bio Corporation,4,NA,0
2986,CL Medical,1,NA,0
2987,Claire Kelly,1,NA,0
2988,Clairvoyant Therapeutics,1,NA,0
2989,"Clarametyx Biosciences, Inc.",2,NA,0
2990,"Clarassance, Inc.",1,NA,0
2991,Claret Medical,3,NA,0
2992,Clariance,2,NA,0
2993,Clarigent Health,3,NA,0
2994,"Claris Biotherapeutics, Inc.",2,NA,0
2995,Clarity Pharmaceuticals Ltd,12,NA,0
2997,"Claritytek, Inc.",1,NA,0
2998,Clarteis,1,NA,0
2999,"Clarus Therapeutics, Inc.",11,2019-03-27,1
3000,ClarVista Medical,4,NA,0
3001,Clasado,8,NA,0
3004,Clavis Pharma,11,NA,0
3005,Clayton Sleep Insititute,3,NA,0
3006,"Clear Creek Bio, Inc.",4,NA,0
3007,Clear Cut Medical Ltd.,2,NA,0
3009,"Clear Passage Therapies, Inc",6,NA,0
3010,"ClearFlow, Inc.",1,NA,0
3011,ClearLine MD,1,NA,0
3012,Clearmind Biomedical Inc.,2,NA,0
3014,ClearNote Health,3,NA,0
3015,"Clearside Biomedical, Inc.",14,NA,0
3016,Clearstem Skincare,1,NA,0
3017,Clearstream Technologies Ltd.,1,NA,0
3018,"Cleave Biosciences, Inc.",3,NA,0
3020,"Cleerly, Inc.",3,NA,0
3021,Clementia Pharmaceuticals Inc.,10,NA,0
3022,Clene Nanomedicine,11,NA,0
3023,"Clerio Vision, Inc.",1,NA,0
3025,Cleveland BioLabs,4,NA,0
3026,CleveXel Pharma,1,NA,0
3027,Clevr Blends,1,NA,0
3028,Clexio Biosciences Ltd.,2,NA,0
3029,"Click Therapeutics, Inc.",14,NA,0
3030,Clinic Cryo Esthetic,1,NA,0
3031,"Clinica Santa Clarita, Mexico",1,NA,0
3032,Clinical Genomics Pathology,2,NA,0
3034,Clinical Laserthermia Systems AB,6,NA,0
3035,"Clinical Nutrition Research Center, Illinois Institute of Technology",54,NA,0
3036,"Clinical Research Center, Intercard Sp. z o.o.",1,NA,0
3037,"Clinical Research Consultants, Inc.",4,NA,0
3038,"Clinical Innovations, LLC",7,NA,0
3040,"Clinical Service, China",1,NA,0
3043,"Clinigen, Inc.",2,1995-12-08,2
3044,Clinika de Kay SL,1,NA,0
3045,Clinique Ovo,28,NA,0
3046,ClinLogic LLC,2,NA,0
3047,Clinodevice,1,NA,0
3048,"ClinOhio Research Services, LLC",1,NA,0
3049,"ClinOne, Inc.",1,NA,0
3050,Clinres Farmacija d.o.o.,1,NA,0
3053,Clinuvel Pharmaceuticals Limited,22,NA,0
3055,Clionsky Neuro Systems Inc.,2,NA,0
3056,"CliPS Co., Ltd",1,NA,0
3057,CLJI Worldwide,1,NA,0
3058,Closed Loop Medicine,1,NA,0
3059,Closter Pharma,3,NA,0
3060,CloSys Corporation,1,NA,0
3061,Cloud DX Inc.,1,NA,0
3062,"Cloudbreak Therapeutics, LLC",6,NA,0
3063,CloudCath,4,NA,0
3064,Clover Biopharmaceuticals AUS Pty Ltd,13,NA,0
3065,"Clovis Oncology, Inc.",14,2016-12-19,1
3066,CM&D Pharma Limited,1,NA,0
3067,CMED HIFU Development Corporation,1,NA,0
3068,CMG Pharmaceutical Co. Ltd,1,NA,0
3070,"CMP Development, LLC",3,1982-12-08,12
3071,CMR Surgical Ltd,1,NA,0
3072,CNBG-Virogin Biotech (Shanghai) Ltd.,7,NA,0
3073,Cnoga Medical Ltd.,3,NA,0
3074,"CNS Pharmaceuticals, Inc.",1,NA,0
3075,CNSystems Medizintechnik GmbH,1,NA,0
3076,co.don AG,2,NA,0
3077,"CoA Therapeutics, Inc., a BridgeBio company",1,NA,0
3078,"Coala Life, Inc",1,NA,0
3079,"Coapt, LLC",2,NA,0
3080,CoapTech,4,NA,0
3081,Coave Therapeutics,1,NA,0
3082,CoAxia,3,NA,0
3083,Cochlear,71,NA,0
3084,Cochlear Bone Anchored Solutions,5,NA,0
3085,Coconut Goodness Food Products Inc.,1,NA,0
3086,"Cocrystal Pharma, Inc.",5,NA,0
3087,"Codagenix, Inc",8,NA,0
3088,Code Pharma,2,NA,0
3089,Codelco,1,NA,0
3090,Codexis Inc.,2,NA,0
3091,Codiak BioSciences,3,NA,0
3092,Codman & Shurtleff,17,NA,0
3093,Coegin Pharma AB,1,NA,0
3094,Coeruleus Ltd.,2,NA,0
3095,"Coeus Health, LLC",1,NA,0
3096,"Cofactor Genomics, Inc.",2,NA,0
3097,"CogCubed, Corp",3,NA,0
3098,"Cogent Biosciences, Inc.",9,NA,0
3099,Cogentus Pharmaceuticals,2,NA,0
3100,Cogito Health Inc,2,NA,0
3101,Cogna Technology Solutions LLC,1,NA,0
3102,CognifiSense Inc.,1,NA,0
3103,Cognita Labs LLC,1,NA,0
3104,Cognition Therapeutics,17,NA,0
3107,"Cognito Therapeutics, Inc.",4,NA,0
3108,"Cognivue, Inc.",2,NA,0
3109,"Cognizance Biomarkers, LLC",1,NA,0
3110,"Cognoa, Inc.",4,NA,0
3111,"Cognoptix, Inc.",1,NA,0
3112,"CohBar, Inc.",1,NA,0
3113,"Cohen Global, Ltd.",1,NA,0
3114,"Cohera Medical, Inc.",9,NA,0
3115,"Coherent Biopharma (Hefei) Co., Ltd.",1,NA,0
3117,Coherex Medical,4,NA,0
3118,CoheroHealth,4,NA,0
3119,"Coherus Biosciences, Inc.",12,2018-11-02,3
3120,CoImmune,1,NA,0
3121,Colby Pharmaceutical Company,2,NA,0
3122,Coldplasmatech,1,NA,0
3123,Colgate Palmolive,58,1997-07-11,1
3124,Colibri Heart Valve LLC,1,NA,0
3125,Collaborative Medicinal Development Pty Limited,6,NA,0
3126,Collabree AG,1,NA,0
3127,Collagen Matrix,4,NA,0
3129,CollaGenex Pharmaceuticals,3,1998-09-30,1
3130,"Collegium Pharmaceutical, Inc.",1,2008-11-20,4
3131,Collplant,2,NA,0
3132,ColonaryConcepts LLC,1,NA,0
3133,Coloplast A/S,139,NA,0
3134,Colorado Eye Consultants/Cornea Consultants of Colorado,1,NA,0
3135,Colorado Pelvic Floor Consultants,1,NA,0
3136,Colospan Ltd.,3,NA,0
3137,Colotech A/S,1,NA,0
3138,"ColoWrap, LLC",1,NA,0
3139,ColubrisMX,2,NA,0
3140,Northwest Biotherapeutics,8,NA,0
3142,Comanche Biopharma,1,NA,0
3143,"Combangio, Inc",1,NA,0
3144,Combioxin SA,1,NA,0
3145,CoMentis,9,NA,0
3146,"Comercial Quimica Masso, S.A",2,NA,0
3147,Comet Bio Inc.,1,NA,0
3149,Community and Patient Preference Research Pty Ltd,2,NA,0
3150,"Community Health Center, Inc.",3,NA,0
3151,"Companion Dx Reference Lab, LLC",2,NA,0
3152,"Companion Medical, Inc.",1,NA,0
3153,COMPASS Pathways,12,NA,0
3155,Compedica Inc,1,NA,0
3156,Comphya Australia,1,NA,0
3157,Complement Therapeutics,1,NA,0
3158,Complen Health GmbH,1,NA,0
3159,"Complexa, Inc.",8,NA,0
3160,Complife Italia Srl,1,NA,0
3161,Composite Interceptive Med Science,10,NA,0
3162,Comprehensive Research Associates,1,NA,0
3163,Compremium AG,3,NA,0
3164,Compugen Ltd,3,NA,0
3165,Compumedics Limited,4,NA,0
3167,Comunicare Solutions SA,1,NA,0
3168,Conatus Pharmaceuticals Inc.,17,NA,0
3169,Conavi,3,NA,0
3170,"Cynosure, Inc.",56,NA,0
3171,Conceivable Life Sciences,1,NA,0
3172,Conceivex,1,NA,0
3173,Analgesic Solutions,15,NA,0
3174,"Concentrx Pharmaceuticals, Inc.",2,NA,0
3176,be Medical,17,NA,0
3177,"Conceptra Biosciences, LLC",1,NA,0
3178,Concern GRANIT,1,NA,0
3179,Concert Pharmaceuticals,35,NA,0
3180,Concha Inc.,1,NA,0
3181,Concordia Laboratories Inc.,6,1953-01-26,36
3184,Concure Oncology-Breast Microseed Inc.,1,NA,0
3185,CoNextions Medical,1,NA,0
3186,Confo Therapeutics,1,NA,0
3187,"Conformal Medical, Inc",4,NA,0
3188,ConjuChem,4,NA,0
3189,"Conjupro Biotherapeutics, Inc.",8,NA,0
3191,ConMed Linvatec Beijing,1,NA,0
3192,CONMED Corporation,2,NA,0
3193,"Suzhou Connect Biopharmaceuticals, Ltd.",12,NA,0
3194,Conor Medsystems,5,NA,0
3195,"Consolidated Research, Inc.",1,NA,0
3196,Constant Therapeutics LLC,2,NA,0
3197,Constantine A. Kotsanis,1,NA,0
3198,Constellation Pharmaceuticals,9,NA,0
3199,Consumer Wellness Solutions,7,NA,0
3200,Consure Medical Pvt. Ltd.,1,NA,0
3201,ConSynance Therapeutics,1,NA,0
3202,Contamac Ltd,6,NA,0
3203,"Contego Medical, Inc.",5,NA,0
3206,Context Therapeutics Inc.,1,NA,0
3207,contextflow GmbH,1,NA,0
3208,Contextual Change LLC,2,NA,0
3209,Contineum Therapeutics,5,NA,0
3210,"ContinueYou, LLC",1,NA,0
3211,ContinUse Biometrics Ltd.,2,NA,0
3212,ConTIPI Medical,1,NA,0
3213,Contour Research,1,NA,0
3214,Contract Research Organization el AB,5,NA,0
3215,Contrad Swiss SA,4,NA,0
3216,ContraFect,4,NA,0
3217,"Contraline, Inc",1,NA,0
3218,"ContraVir Pharmaceuticals, Inc.",6,NA,0
3219,Control Delivery Systems,1,NA,0
3220,Contura,6,NA,0
3221,"Convalife (Shanghai) Co., Ltd.",2,NA,0
3222,ConvaTec Inc.,33,NA,0
3223,"Conventus Orthopaedics, Inc.",2,NA,0
3225,"Convergent Engineering, Inc.",7,NA,0
3227,Convexity Scientific Inc,2,NA,0
3228,Cook Group Incorporated,107,2000-07-28,3
3230,Cook MyoSite,11,NA,0
3232,"CoolSystems, Inc.",1,NA,0
3233,CoolTech LLC,4,NA,0
3234,Cooperation Pharmaceutique Francaise,1,NA,0
3235,Cooperativas Lacteas Unidas,1,NA,0
3236,CooperSurgical Inc.,2,1984-11-15,1
3237,"Coopervision, Inc.",150,NA,0
3238,"Coordination Pharmaceuticals, Inc.",6,NA,0
3239,Copharos,2,NA,0
3240,Copycat Sciences LLC,1,NA,0
3241,"Coral Genomics, Inc.",1,NA,0
3242,CorAlert Ltd.,1,NA,0
3243,Coramed Technologies LLC,2,NA,0
3244,CorAssist Cadiovascular Ltd.,3,NA,0
3245,Corat Therapeutics Gmbh,1,NA,0
3246,Corautus Genetics,1,NA,0
3247,Corbus Pharmaceuticals Inc.,6,NA,0
3248,Corcept Therapeutics,64,2012-02-17,1
3249,Corcym S.r.l,10,NA,0
3250,"CORD, LLC",1,NA,0
3251,"Cordgenics, LLC",3,NA,0
3252,Cordio Medical,5,NA,0
3253,Cordis Corporation,74,NA,0
3254,CoreAalst BV,6,NA,0
3255,CoRehab s.r.l.,1,NA,0
3256,CoreMedic GmbH,1,NA,0
3257,"CoRepair, Inc.",1,NA,0
3258,"Corestemchemon, Inc.",6,NA,0
3259,Coretherapix,1,NA,0
3260,CorFlow Therapeutics AG,1,NA,0
3261,"Coria Laboratories, Ltd.",7,NA,0
3262,Corify Care S.L.,1,NA,0
3263,Corimmun GmbH,2,NA,0
3264,Corin,18,NA,0
3265,Corindus Inc.,14,NA,0
3266,"Corino Therapeutics, Inc.",1,NA,0
3267,"Corium, Inc.",8,2022-03-11,1
3268,Corixa Corporation,8,NA,0
3269,corlife,3,NA,0
3270,Corline Biomedical AB,2,NA,0
3271,"CorMatrix Cardiovascular, Inc.",3,NA,0
3272,CorMedix,3,NA,0
3273,CorNeat Vision Ltd.,4,NA,0
3274,CornerLoc,2,NA,0
3276,Cornerstone Pharmaceuticals,10,2004-05-07,4
3277,"Coronado Biosciences, Inc.",5,NA,0
3278,"CorrectSequence Therapeutics Co., Ltd",1,NA,0
3279,"Corregene Biotechnology Co., Ltd",1,NA,0
3280,Correvio International Sarl,3,NA,0
3281,Corsano Health B.V.,3,NA,0
3282,Corsens Medical LTD,1,NA,0
3283,Cortendo AB,6,NA,0
3284,Corteria Pharmaceuticals,1,NA,0
3285,cortEXplore GmbH,1,NA,0
3286,Cortexx Medical Intelligence,1,NA,0
3287,Cortexyme Inc.,4,NA,0
3288,"Corthera, Inc.(formerly BAS Medical, Inc.), a member of the Novartis group of companies",5,NA,0
3289,"Cortice Biosciences, Inc.",6,NA,0
3290,Cortria Corporation,4,NA,0
3291,Cortrium,2,NA,0
3292,"Corventis, Inc.",7,NA,0
3293,Corvia Medical,8,NA,0
3294,"Corvus Pharmaceuticals, Inc.",7,NA,0
3295,Cosmeta,1,NA,0
3296,Cosmetique Active International,28,NA,0
3297,Cosmo Artificial Intelligence-AI Ltd,2,NA,0
3298,Cosmo Technologies Ltd,14,NA,0
3300,Cosmos Technical Center,1,NA,0
3301,Cota Inc.,3,NA,0
3302,"Cotera, Inc.",3,NA,0
3303,"Cothera Bioscience, Inc",1,NA,0
3304,"Cougar Biotechnology, Inc.",12,NA,0
3305,Cough Monitoring Medical Solutions,1,NA,0
3306,"COUR Pharmaceutical Development Company, Inc.",4,NA,0
3307,Cousin Biotech,1,NA,0
3308,Covagen,1,NA,0
3309,Covalon Technologies Inc.,2,NA,0
3310,"Covidien, GI Solutions",2,1981-07-29,1
3311,Covis Pharma S.à.r.l.,3,1954-11-16,16
3312,CPEX Pharmaceuticals Inc.,2,NA,0
3313,Crainio Ltda,1,NA,0
3314,Creabilis SA,7,NA,0
3316,"Creative Biosciences (Guangzhou) Co., Ltd.",8,NA,0
3319,Creavo Medical Technologies Ltd,3,NA,0
3320,"Neuraly, Inc.",7,NA,0
3321,Credit Valley EyeCare,4,NA,0
3322,CREmedical,1,NA,0
3323,Creo Medical Limited,3,NA,0
3324,"CreoMed, Inc.",1,NA,0
3326,Crescendo Biologics Ltd.,3,NA,0
3327,"Crestone, Inc",1,NA,0
3328,Crimson Biopharm Inc.,1,NA,0
3329,Crinetics Pharmaceuticals Inc.,12,NA,0
3330,CRISPR Therapeutics AG,9,NA,0
3331,Cristal Therapeutics,2,NA,0
3332,Cristália Produtos Químicos Farmacêuticos Ltda.,13,NA,0
3333,Cristcot LLC,2,NA,0
3334,"Criterium, Inc.",12,NA,0
3336,Critical Outcome Technologies Inc.,1,NA,0
3338,Critical Therapeutics,7,1994-07-29,12
3339,"CritiTech, Inc.",1,NA,0
3340,CroiValve Limited,2,NA,0
3341,Croma-Pharma GmbH,22,NA,0
3342,Cropper Medical,1,NA,0
3343,Crospon,1,NA,0
3345,"CrossComm, Inc.",1,NA,0
3346,Crossject,5,NA,0
3347,Crosstrees Medical Inc.,1,NA,0
3348,"Crown Laboratories, Inc.",4,1973-02-28,3
3349,Crucell Holland BV,37,NA,0
3350,Crux Biomedical,4,NA,0
3351,Cryobeauty,2,NA,0
3352,CryoCord Sdn Bhd,1,NA,0
3354,"CryoLife, Inc.",14,NA,0
3355,Cryonove Pharma,9,NA,0
3356,Cryopraxis Criobiologia Ltda.,1,NA,0
3357,Cryos International,1,NA,0
3358,"Cryosa, Inc.",3,NA,0
3359,Cryotherapeutics SA,2,NA,0
3360,"CrystalGenomics, Inc.",17,NA,0
3361,CS Diagnostics GmbH,1,NA,0
3362,"CSA Medical, Inc.",16,NA,0
3363,CSEM Centre Suisse d'Electronique et de Microtechnique SA - Recherche et Developpement,5,NA,0
3365,CSL Behring,136,NA,0
3366,"CSPC Baike (Shandong) Biopharmaceutical Co., Ltd.",21,NA,0
3367,"CSPC Ouyi Pharmaceutical Co., Ltd.",12,2005-03-23,15
3368,"CSPC Zhongnuo Pharmaceutical (Shijiazhuang) Co., Ltd.",21,NA,0
3369,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",129,NA,0
3370,"CSPC-NBP Pharmaceutical Co., Ltd.",1,2015-07-31,2
3371,CStone Pharmaceuticals,26,NA,0
3372,"CTC Bio, Inc.",4,NA,0
3373,CTI BioPharma,39,2022-02-28,1
3374,"CTI-1, LLC",1,NA,0
3375,Cttq,9,NA,0
3376,"Cubist Pharmaceuticals LLC, a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA)",65,2008-05-20,1
3377,"Cuda Anesthetics, LLC",1,NA,0
3378,Cue Biopharma,2,NA,0
3379,Cugene Inc.,2,NA,0
3380,Cullinan Oncology Inc.,7,NA,0
3381,Cultech Ltd,2,NA,0
3382,Cumberland Pharmaceuticals,49,1997-12-10,8
3383,Cupola Medical Ltd,1,NA,0
3384,Mentis Cura,4,NA,0
3385,"Curacle Co., Ltd.",4,NA,0
3386,"Curadel Surgical Innovations, Inc.",1,NA,0
3387,"Curadim Pharma Co., Ltd.",1,NA,0
3388,CuraGen Corporation,4,NA,0
3389,CuraLife,2,NA,0
3390,Curaseal Inc.,1,NA,0
3391,"CuraSen Therapeutics, Inc.",4,NA,0
3392,"Curatek Pharmaceuticals, LLC",3,NA,0
3393,CuraVac,2,NA,0
3394,"Curbell Medical Products, Inc.",1,NA,0
3395,Cure Cancer Worldwide Corporation,3,NA,0
3398,"Cure&Sure Biotech Co., LTD",4,NA,0
3399,CureDM,2,NA,0
3400,Cureety,1,NA,0
3401,Curegenix Inc.,2,NA,0
3402,CureLab Oncology,1,NA,0
3403,Curemark,4,NA,0
3404,CureTech Ltd,3,NA,0
3405,Curetis GmbH,1,NA,0
3406,CureVac,17,NA,0
3407,Curevo Inc,2,NA,0
3408,Curewize Health Ltd.,1,NA,0
3409,Curexo Technology Corporation,1,NA,0
3410,"Curio Digital Therapeutics, Inc.",1,NA,0
3411,"Curis, Inc.",12,NA,0
3413,Curium US LLC,6,1971-08-18,19
3414,Curocell Inc.,1,NA,0
3415,CuromeBiosciences,1,NA,0
3417,Curon Biopharmaceutical (Australia) Co Pty Ltd,5,NA,0
3418,Curovir AB,1,NA,0
3419,Currax Pharmaceuticals,6,2008-04-15,3
3420,Current Health,2,NA,0
3421,"CurvaFix, Inc.",1,NA,0
3422,CUSH Health Ltd.,2,NA,0
3423,Cutera Inc.,41,NA,0
3425,"Cutia Therapeutics（Wuxi）Co.,Ltd",7,NA,0
3426,Cutis Medical Laser Clinics Pte Ltd,1,NA,0
3427,CUTISS AG,3,NA,0
3428,CutoSense Oy,1,NA,0
3430,CV Technologies,4,NA,0
3431,Cvaid Medical,2,NA,0
3432,CVI Pharmaceuticals,1,NA,0
3433,"CVRx, Inc.",18,NA,0
3434,"CW Optics, Inc.",3,NA,0
3435,Cxlusa,7,NA,0
3436,Cyanotech Corporation,1,NA,0
3437,CyanVac LLC,2,NA,0
3438,Cyathus Exquirere Pharmaforschungsgmbh,1,NA,0
3439,Cyban Pty Ltd,1,NA,0
3440,Cyber Surgery S.L.,1,NA,0
3441,"Cyberonics, Inc.",22,NA,0
3443,Cybin IRL Limited,3,NA,0
3444,Cybrexa Therapeutics,1,NA,0
3445,"Cyclacel Pharmaceuticals, Inc.",17,NA,0
3447,Cycle Pharmaceuticals Ltd.,7,1975-07-15,15
3448,Cyclerion Therapeutics,11,NA,0
3449,"Cyclo Therapeutics, Inc.",6,NA,0
3450,Cyclomedica Australia PTY Limited,2,NA,0
3451,"CyDex Pharmaceuticals, Inc.",1,NA,0
3452,Cylene Pharmaceuticals,6,NA,0
3453,"CymaBay Therapeutics, Inc.",23,NA,0
3454,"CyMedica Orthopedics, Inc",3,NA,0
3455,Cymra Life Sciences,1,NA,0
3456,Cynata Therapeutics Limited,4,NA,0
3458,Cynthia Harris,1,NA,0
3459,Cynvenio Biosystems,1,NA,0
3460,"Cypress Bioscience, Inc.",1,2008-10-10,4
3461,"Cyprium Therapeutics, Inc.",3,NA,0
3462,"Cyrano Therapeutics, Inc.",1,NA,0
3463,Cyrcadia Health,1,NA,0
3464,Cyrenaic Pharmaceuticals,1,NA,0
3465,"Cystetic Medicines, Inc.",1,NA,0
3466,CytaCoat AB,2,NA,0
3467,Cytavis Biopharma GmbH,2,NA,0
3468,"Cyteir Therapeutics, Inc.",1,NA,0
3470,Cytheris SA,9,NA,0
3471,Cytos Biotechnology AG,19,NA,0
3472,"CytoAgents, Inc.",1,NA,0
3473,CytoCares Inc,1,NA,0
3474,"Cytocom, Inc.",1,NA,0
3475,"CytoCore, Inc.",2,NA,0
3476,"CytoDyn, Inc.",29,NA,0
3477,Cytogen Corporation,2,1996-10-28,1
3478,Cytograft Tissue Engineering,1,NA,0
3479,Cytoki Pharma,1,NA,0
3480,"Cytokind, Inc.",1,NA,0
3481,Cytokinetics,38,NA,0
3482,CytoMed Therapeutics Pte Ltd,2,NA,0
3483,Cytomedix,7,NA,0
3484,CytomX Therapeutics,7,NA,0
3485,Cytonet GmbH & Co. KG,4,NA,0
3486,Cytonics Corporation,3,NA,0
3487,Cytopeutics Sdn. Bhd.,3,NA,0
3488,"CytoPherx, Inc",1,NA,0
3489,Cytora Ltd.,2,NA,0
3490,Cytori Therapeutics,17,NA,0
3492,"CytosinLab Therapeutics Co., Ltd.",1,NA,0
3493,Cytosite Biopharma Inc.,2,NA,0
3495,"CytoSorbents, Inc",12,NA,0
3496,CytoVac A/S,6,NA,0
3497,"Cytovale, Inc.",2,NA,0
3498,Cytovation AS,2,NA,0
3499,Cytran,2,NA,0
3500,"Cytrellis Biosystems, Inc.",5,NA,0
3501,CytRx,12,NA,0
3502,D-Pharm Ltd.,6,NA,0
3503,"D. Western Therapeutics Institute, Inc.",1,NA,0
3504,"D.E.L., LLC",1,NA,0
3506,D.med,3,NA,0
3507,"D1 Medical Technology (Shanghai) Co., Ltd, China",2,NA,0
3508,D16 Pharma & Biotec Ltd.,1,NA,0
3509,"D3 Bio (Wuxi) Co., Ltd",3,NA,0
3510,Da Volterra,4,NA,0
3511,Da Zen Theranostics Inc,1,NA,0
3512,Dabir Surfaces Inc,1,NA,0
3513,"Daehwa Pharmaceutical Co., Ltd.",6,NA,0
3514,Daesang Wellife,1,NA,0
3515,"Daewon Pharmaceutical Co., Ltd.",35,NA,0
3516,Daewoong Pharmaceutical Co. LTD.,167,2015-12-18,2
3518,Dafra Pharma,3,NA,0
3520,Daiichi Sankyo,383,1992-08-07,15
3532,Dainippon Sumitomo Pharma Europe LTd.,1,NA,0
3533,"Dairy A Day, Inc.",1,NA,0
